user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,x-axis__fft_peak,x-axis__hjorth_mobility,x-axis__hjorth_complexity,x-axis__rolling_mean,x-axis__rolling_std,x-axis__zero_crossing_rate,x-axis__spectral_energy,x-axis__spectral_entropy,x-axis__iqr,x-axis__coeff_var,x-axis__energy,x-axis_MAD,x-axis_range,x-axis_kurtosis,x-axis_skewness,y-axis__fft_peak,y-axis__hjorth_mobility,y-axis__hjorth_complexity,y-axis__rolling_mean,y-axis__rolling_std,y-axis__zero_crossing_rate,y-axis__spectral_energy,y-axis__spectral_entropy,y-axis__iqr,y-axis__coeff_var,y-axis__energy,y-axis_MAD,y-axis_range,y-axis_kurtosis,y-axis_skewness,z-axis__fft_peak,z-axis__hjorth_mobility,z-axis__hjorth_complexity,z-axis__rolling_mean,z-axis__rolling_std,z-axis__zero_crossing_rate,z-axis__spectral_energy,z-axis__spectral_entropy,z-axis__iqr,z-axis__coeff_var,z-axis__energy,z-axis_MAD,z-axis_range,z-axis_kurtosis,z-axis_skewness,sma,corr_xy,corr_xz,corr_yz,jerk_x_mean,jerk_x_std,jerk_y_mean,jerk_y_std,jerk_z_mean,jerk_z_std
8209_216,-662.14,-5.52,-6.6214,100.0,9.547828551037142,91.16103004,11.619120792899954,12.45,19.23,-19.23,187.30000000000004,-1.86,1.8730000000000004,100.0,8.90354350806464,79.273087,9.09841832408249,19.27,19.27,-14.06,-117.53000000000002,-1.61,-1.1753000000000002,100.0,3.2807534058505525,10.76334291,3.4849208025434386,6.7,8.81,-8.81,662.1400000000001,0.6697660674457403,2.1123830421872953,-6.940168333333333,5.509714253331004,0.13,7566.564464306065,3.092304486515383,18.724999999999998,-1.4419652265438039,13500.396800000004,8.316452000000002,31.68,-1.1755424137855939,0.03415104291646298,487.0683214913369,0.5617569470649886,2.4705668121160076,1.8967749999999999,3.999740762353181,0.06,6940.146504180117,3.53745941233719,14.442499999999999,4.7536270731791985,8278.1216,7.613760000000002,33.33,-0.9196217741289949,0.5006426629009815,117.53,1.0069562389238156,1.393648891050151,-1.265825,2.4659806073183703,0.23,1132.0626615279255,4.85024374360287,4.5825,-2.79141785573943,1214.4673000000003,2.625558,15.510000000000002,-0.2238214783698691,0.1505097278225373,19.4657,0.023012816696278568,0.20968502376911263,0.33548027937771363,0.0048040404040404034,0.12853965148496846,-0.0019111111111111097,0.10053631223873,0.0016020202020202022,0.06640416498407245
8209_217,-628.32,-4.385,-6.283200000000001,100.0,9.908454761465078,98.17747575999998,11.73269270031394,12.56,19.23,-19.23,63.30999999999999,-2.49,0.6330999999999999,100.0,9.093433421431094,82.69053139000002,9.115445518459314,19.04,19.04,-14.1,-141.58999999999995,-1.46,-1.4158999999999995,100.0,4.801412936834323,23.05356619,5.005830500526361,10.76,10.76,-10.19,628.3199999999999,0.6312477069912361,2.240294017038912,-6.302565000000002,5.573776276721157,0.13,9758.093043838551,2.807363855918728,19.89,-1.5769758660340396,13765.607799999998,9.029728,31.79,-1.3406344619209543,0.03493074354890686,452.5422915436503,0.5602595777243463,2.5239893077795723,0.5452549999999995,4.36617416117238,0.06,8969.829110649174,3.2413595604668726,10.9775,14.363344529191432,8309.1347,7.599244,33.14,-0.6274064619222117,0.7437747034408404,144.47916602323167,0.9349669187636617,1.511773721620216,-1.4401849999999998,3.692926316551201,0.2,2830.024798468244,4.645505935983045,4.86,-3.3910678274131816,2505.8339000000005,3.656982000000001,20.95,-0.008153343602959051,0.4156106129148939,20.8026,0.13483527504423162,0.4976584698985378,0.42557880785918,0.00031111111111111156,0.12572398249949415,0.0013555555555555588,0.10240689511017068,0.000628282828282827,0.09023553471517831
8209_218,-656.0699999999999,-5.09,-6.5607,100.0,8.953673576247908,80.16827051,11.100047522420796,11.18,19.23,-19.23,179.89,-0.685,1.7989,100.0,10.077935889357503,101.56479179000002,10.237227798579069,19.72,19.72,-14.6,-180.24,-1.95,-1.8024,100.0,5.928931627198951,35.15223024,6.196844035474832,13.44,17.82,-17.82,656.07,0.7569083060483093,1.8395594234229646,-6.666116666666666,5.894188980655089,0.14,7998.773834487249,3.7225764328045403,14.48,-1.3647436365399894,12321.105500000001,7.821156000000001,30.41,-1.1743488020464938,0.06287031882341657,452.5988736912299,0.5648107968742596,2.5034848019626526,1.8609116666666665,5.162184208420454,0.06,8958.194891538744,3.36019305845695,17.93,5.602276885517541,10480.0833,8.728812,34.32,-1.1799015356268963,0.25450090390497815,188.1845891657794,0.9294135182138411,1.5213395020948624,-1.8453333333333335,4.719749362848187,0.26,2711.198451812452,4.510595035747374,7.5375,-3.2894649507317753,3840.0876,4.672152,31.259999999999998,0.28690267352955834,-0.015896303585895725,22.591999999999995,-0.025167630507355928,0.09136471092407018,0.37662884986696693,-0.0006484848484848499,0.13622501910823007,0.00012323232323232367,0.11441605703188605,0.0012121212121212115,0.11076372822110969
8209_219,-528.01,-5.24,-5.2801,100.0,0.3799486675855042,0.14436099,5.2937526387242535,-4.21,6.28,-6.28,807.9300000000001,8.05,8.0793,100.0,0.2362678776304557,0.0558225099999999,8.082753924251312,8.89,8.89,7.59,-110.84000000000005,-1.23,-1.1084000000000005,100.0,0.4018997885045475,0.16152344,1.1790139948278815,0.08,1.76,-1.76,528.01,0.8659480028854347,1.4677048111895874,-5.28099,0.28232296364712234,0.0,17.368891243410147,4.6659132858760195,0.39000000000000057,-0.0719586120689957,2802.3817,0.277716,2.0700000000000003,0.7701910239001233,-0.20555678838696154,807.9300000000001,1.0492438688550199,1.3099716515288475,8.078536666666666,0.19317055304481875,0.0,7.734383612321354,4.659581577261774,0.2699999999999996,0.02924360744500832,6533.0911,0.17607199999999992,1.3000000000000007,0.9115405215095533,0.6291649187360165,110.84,0.6296493545650246,1.9070505558692832,-1.1125783333333334,0.21275626385348217,0.02,15.107756138072444,4.135022705895597,0.37750000000000006,-0.362594540332504,139.00740000000005,0.3139439999999999,1.84,0.45387495956983903,1.0243234528934082,14.4694,0.6645666974621106,-0.4730728889348827,0.13094610855531755,3.838383838383845e-05,0.006613465099351841,4.646464646464656e-05,0.0049830280261459695,2.626262626262636e-05,0.005086615152417689
8209_220,710.2400000000001,6.074999999999999,7.102400000000001,100.0,5.444421203397106,29.64172224,8.949067437448441,19.42,19.42,-1.33,709.44,6.225,7.0944,100.0,3.60350810183632,12.98527064,7.957121464449314,16.63,16.63,0.8,-3.67,-0.89,-0.0366999999999999,100.0,2.9305743652055654,8.588266110000001,2.930804155858934,14.1,14.1,-3.57,710.24,0.8524443997163929,1.570007158627481,7.3021,4.298738823264127,0.08,2866.7449312863664,3.4641541711023205,9.6475,0.7665607686693379,8008.5808,4.750792000000001,20.75,-1.0930586496471213,0.2792753098988136,709.4399999999999,1.114954907245408,1.2945021926040345,7.039166666666667,3.2946354468170416,0.0,1457.250235027525,4.217782261575725,4.7675,0.5079369787207263,6331.5782,2.926656,15.829999999999998,0.013294261626468185,0.7801761203598462,78.98278420974897,1.2912807626486196,1.2673233315661412,-0.004236666666666825,2.343394730801461,0.24,1162.9259094725624,4.725262139395765,1.5550000000000002,-79.8521625396612,858.9612999999998,1.9385519999999996,17.669999999999998,5.983247555446335,2.310242225150591,16.2285,0.27791747880094153,0.35337196537403076,0.13932366762811857,-0.002323232323232323,0.09328865470475385,-0.00018585858585858713,0.08075979223874125,-0.00011515151515151464,0.0760651665903085
8209_221,-485.7900000000001,-4.445,-4.857900000000001,100.0,2.7596026145081107,7.61540659,5.587002684803364,0.95,10.8,-10.8,944.16,10.46,9.4416,100.0,6.201057445307212,38.45311344,11.295880842147724,19.31,19.31,-0.72,2.360000000000002,-0.8,0.0236,100.0,3.7894367708143646,14.35983104,3.789510258595429,14.14,14.14,-4.6,485.78999999999996,0.7666632880096974,1.7927880191427323,-4.815273333333334,1.722630918459833,0.04,715.5663879721849,3.4422487434657127,3.79,-0.5680649281599272,3121.4599000000003,2.259048000000001,11.75,-0.6215387270137209,-0.2692339185297595,944.16,0.6903611082611144,2.0103455332849474,9.481901666666666,3.2616735427261365,0.04,4367.408671782464,3.9789716640062234,11.5,0.6567803598232517,12759.6924,5.443775999999999,20.029999999999998,-1.2906626703085236,-0.14694009039152203,128.05803106129767,1.0058805145440626,1.3500565971904206,0.04024666666666651,2.124200906800877,0.13,1855.8103588952972,4.612171550733984,1.9525,160.5693546955238,1436.0387999999998,2.3388000000000004,18.740000000000002,5.888513668820622,2.4589224934012037,16.715500000000006,-0.2417758013017911,0.07364582847710985,0.4438977609898635,-0.00017575757575757464,0.04252688535457814,-0.0013010101010101022,0.0860506140640372,-0.0021818181818181815,0.07661815640984655
8209_222,-683.88,-6.55,-6.8388,100.0,9.125077674189956,83.26704256,11.403342843219264,12.3,19.23,-19.23,143.72000000000003,-0.84,1.4372000000000005,100.0,9.02307354286775,81.41585615999999,9.136815637846702,19.5,19.5,-14.02,-88.52000000000002,-1.9,-0.8852000000000002,100.0,4.634032688706458,21.47425896,4.717821319210806,11.75,11.8,-11.8,683.88,0.6943744804822312,2.0358586136840184,-7.031428333333334,5.841813822927226,0.11,9125.01853749869,3.2566984665381757,15.51,-1.3343097727949285,13003.622800000005,7.706328,31.53,-0.9162742209771007,0.17117518275864005,415.0816900817564,0.6603875519024743,2.14159774791159,1.7008300000000005,5.0096286045859,0.07,9482.344316892904,3.4958314195899773,16.48,6.278230964978952,8348.140000000003,7.527359999999999,33.519999999999996,-0.8932634051336543,0.5261845382893544,118.87852009999001,0.9438636130195043,1.498370928857286,-0.8913150000000001,3.4865589093498883,0.24,2162.4819507358725,4.146198173917452,5.63,-5.2350120749056215,2225.7837999999992,3.6531680000000004,23.55,0.29850556154026986,0.6184065018780075,20.3582,-0.03032536377158511,0.2486796353765695,0.3206785356747468,0.001648484848484847,0.12736272892776182,-0.0023191919191919205,0.11977466358003531,0.0008363636363636374,0.08791855442987838
8209_223,-547.4799999999999,-5.43,-5.474799999999999,100.0,0.2731976573838069,0.0746369599999999,5.481612171615208,-4.79,7.44,-7.44,797.52,7.97,7.9752,100.0,0.1178684011938737,0.0138929599999999,7.976070962572988,8.35,8.35,7.55,-98.28000000000002,-1.14,-0.9828,100.0,0.592995919041607,0.35164416,1.147841452466324,1.5,1.5,-1.46,547.48,1.1307314808188533,1.3549312272433685,-5.4615133333333326,0.1506158548172145,0.0,1.492624107142907,4.5088244938745685,0.14999999999999947,-0.049900938369220244,3004.8071999999997,0.1404879999999999,2.6500000000000004,26.70115135403184,-4.066651488328039,797.5200000000001,1.1482872039111554,1.279041183150185,7.977013333333333,0.09983037359187305,0.0,0.9618679189292757,4.360653560491679,0.08999999999999986,0.014779366184405882,6361.7708,0.08402400000000006,0.7999999999999998,2.0831301742135038,0.08006469294940115,98.28,0.45984803567947713,3.1783713338009236,-1.0279666666666665,0.13921361312939332,0.03,8.709940126826833,1.9993217135007726,0.18999999999999995,-0.603373950998786,131.754,0.37346399999999996,2.96,6.66163267298991,2.6639309948837075,14.557000000000002,0.5301935732655804,-0.5355969792621453,0.031984328192214355,-0.00021818181818181813,0.006209350453779464,-3.0303030303030146e-05,0.0027205708902321756,0.000494949494949495,0.0054810117354293164
8209_224,702.89,6.15,7.0289,100.0,4.97548086017824,24.75540979,8.611669118121062,19.15,19.15,-1.23,656.22,5.785,6.562200000000001,100.0,3.3492066463567163,11.21718516,7.36747270100134,15.28,15.28,0.61,5.319999999999992,-1.015,0.0531999999999999,100.0,2.9718229691554643,8.83173176,2.9722991101166114,12.26,12.26,-6.09,702.89,0.8649690952407062,1.522724506018301,7.125435000000001,3.8986091079072445,0.1,2546.4941902239652,3.668330294145791,8.525000000000002,0.707860527277133,7416.0845,4.341412,20.38,-0.9737384479859257,0.19231331041669852,656.22,1.1448083248863257,1.2600436611153423,6.531361666666668,3.094818333469953,0.0,1197.8230916891878,4.4408416213579525,4.060000000000001,0.5103786300869703,5427.965399999998,2.5925920000000002,14.67,0.23544569314966246,0.9347820992114287,80.02852758555228,1.2949508797314302,1.2810966111238682,0.15495333333333325,2.3138222640582855,0.27,1085.1802258133575,5.057085159325399,2.0175,55.861334006681744,883.4562,2.104272,18.35,4.372430570050729,1.9321614976697203,15.769499999999999,0.34459950823374214,0.3317695212143477,0.18281115202771298,-0.0009050505050505058,0.08650631479692639,0.0009050505050505052,0.07707025965952981,-0.0014767676767676785,0.07735490141801275
8209_225,-740.65,-6.72,-7.406499999999999,100.0,8.489127207787618,72.06528075,11.265945277694188,8.85,19.23,-19.23,251.26,-0.76,2.5126000000000004,100.0,8.62950167970318,74.46829924000001,8.987850577307123,19.65,19.65,-11.5,-98.95,-1.31,-0.9895,100.0,2.8157813746809253,7.92862475,2.984582885429721,5.94,6.51,-6.51,740.6500000000001,0.7423491422455443,1.9011219574174798,-7.1771883333333335,5.594865332608563,0.14,7394.440802538608,3.256765700540502,16.85,-1.1461725791922797,12692.1523,7.32262,28.08,-1.1553551541619678,0.07023117855056882,451.0834073486544,0.5677900844253861,2.490030696766712,2.851301666666666,3.9348723232742002,0.07,8305.824715009256,3.405556688057448,14.04,3.434490838057462,8078.145799999999,7.447572000000001,31.15,-0.9585355466683927,0.6387692169188667,116.46622159482101,0.9341654294124644,1.513829112766035,-0.9560566666666666,2.1896993474142166,0.2,740.9908530870028,4.078641969489454,3.36,-2.8456608132197325,890.7735,2.28393,12.45,-0.2641389650199275,0.3222686864071063,18.706,0.021518929862792226,0.2803992252763334,0.33755502497883,-0.00040202020202020146,0.12667287542980998,-0.003846464646464646,0.09848783887715881,-0.00025656565656565714,0.05287313606642049
8209_226,-673.3700000000001,-6.869999999999999,-6.733700000000002,100.0,8.925141864978954,79.65815731,11.180378929177673,13.17,19.23,-19.23,248.55,1.08,2.4855,100.0,8.871416163724934,78.70202475000002,9.21301986321532,19.7,19.7,-9.47,-121.91999999999996,-2.53,-1.2191999999999996,100.0,4.6118271173147845,21.268949359999997,4.770261837677256,11.6,11.6,-9.28,673.37,0.6705984845955343,2.097484933214954,-6.3127249999999995,5.587557136219531,0.13,7504.277431762689,3.182714138441582,15.65,-1.3254439409208834,12500.087300000003,7.7183,32.4,-0.8629764039249874,0.154269678418165,447.38047878296317,0.6066636064401946,2.332377930664233,2.7819100000000003,4.757897353067756,0.07,8343.039756463288,2.822201886076191,13.52,3.5692682211727758,8487.9735,7.54345,29.17,-1.0336177138353728,0.5542035541009475,123.49782033340911,1.0820675147108452,1.306627447813289,-1.06475,3.8745870869902164,0.27,2004.952691822443,4.21276738974385,6.865,-3.7826665988474293,2275.5397999999996,3.789008,20.88,-0.23711398937383832,0.6173199419530204,20.5838,-0.11322539470659011,0.27858200970651065,0.39269874470531707,-0.0037676767676767665,0.12030618750998825,-0.004595959595959595,0.10818059715049068,-0.0017979797979797965,0.1003088100301073
8209_227,896.84,8.96,8.9684,100.0,0.0380977689635494,0.0014514399999999,8.968480919308465,9.11,9.11,8.81,-75.83,-0.76,-0.7583,100.0,0.0351014244725196,0.00123211,0.7591119811990851,-0.61,0.84,-0.84,227.67000000000004,2.3,2.2767000000000004,100.0,0.0481882765825879,0.0023221099999999,2.277209915664342,2.37,2.37,2.14,896.84,1.501609032464982,1.1710448683979708,8.970071666666666,0.03441629592371089,0.0,0.06714701681687898,5.014645450320606,0.03999999999999915,0.004248000642650797,8043.365000000001,0.0290799999999998,0.29999999999999893,3.0809527282489126,-0.3596782211907635,75.83,1.1725515950708925,1.4202599529385798,-0.758025,0.028064342702078755,0.0,0.09196012281929082,4.904440139532816,0.08000000000000007,-0.04628962741991251,57.6251,0.024848000000000033,0.22999999999999998,1.8921981752238572,0.5716069993437872,227.67,1.0792123733143735,1.5489721900148268,2.2742466666666665,0.03817065219423282,0.0,0.15453483941953933,5.03353069223303,0.040000000000000036,0.021165843801373877,518.5685,0.03923199999999993,0.22999999999999998,0.36695148110783915,-0.6706541028450058,12.003400000000001,0.15383396384701414,0.2961654341558263,-0.03570252188567205,-3.0303030303030014e-05,0.0011499191491521326,-5.475768547906588e-21,0.000827311576399391,2.4242424242424186e-05,0.0010453447461006252
8209_228,-682.9900000000002,-5.09,-6.829900000000002,100.0,8.702521415658797,75.73387899000001,11.062613298854842,9.49,19.23,-19.23,71.25,-2.41,0.7125,100.0,7.8831870934286465,62.14463874999999,7.915320271473543,19.04,19.04,-10.65,-110.23,-1.84,-1.1022999999999998,100.0,2.800232795679673,7.841303709999998,3.0093801687390718,7.89,7.89,-5.9,682.99,0.6766100671262651,2.087305027849149,-6.580915,5.183522805221964,0.12,7953.859931599125,3.3672959238305245,15.5725,-1.2741799170791366,12238.141300000003,7.568074,28.72,-1.2144606532447813,-0.09951305759779931,429.67933649071244,0.5900535707989695,2.387348614929958,0.7113133333333335,3.8195278214398836,0.06,6855.8761545913885,3.3064322739270264,12.26,11.064122236391082,6265.2295,6.569699999999999,29.689999999999998,-0.4276771317982142,0.8479095976169893,110.23,0.957303194980356,1.4737563155509643,-1.0622833333333337,1.9237164355619956,0.15,759.5285109017132,4.2549546192264005,4.08,-2.540354527514899,905.6369000000001,2.240886,13.79,0.9641718313984744,0.9231754867232448,17.6339,-0.10491883483408689,0.30022321182085193,0.3023207519444708,-0.0036747474747474787,0.11835697616429043,0.0006323232323232319,0.09349870071833474,-0.0006808080808080812,0.053883487616623746
8209_229,786.28,6.605,7.8628,100.0,5.217639328278642,27.22376016,9.436492144859765,17.92,17.92,-1.08,617.03,5.71,6.1703,100.0,3.392867652885977,11.51155091,7.041601593387686,16.82,16.82,-0.23,4.469999999999998,-0.97,0.0446999999999999,100.0,3.2285481117678883,10.423522909999996,3.228857537891692,14.63,14.63,-3.79,786.28,0.8524623045027689,1.5098776748556715,8.05376833333333,4.1806229594477955,0.02,2916.2607757455676,3.5452167372381367,8.7275,0.6635854057433282,8904.7384,4.5854800000000004,19.0,-1.1633266618044302,0.181068112316346,617.03,1.1668146493898603,1.2435924981458109,6.096511666666668,3.138061774267081,0.02,1165.1868521931056,4.1741606853587685,4.0024999999999995,0.5498707766050236,4958.4153,2.577542,17.05,1.0564194409934435,1.0480578249452985,78.18637921890148,1.4034880334319406,1.2142913330383822,0.13607999999999967,2.6489378568485966,0.31,629.5657677685222,5.101946914024759,1.6475000000000002,72.22702710890132,1042.5521,2.15345,18.42,6.324143000207348,2.4359134552790036,16.2112,0.3316443457996454,0.20422744021785924,0.06173346170858428,-0.0026080808080808085,0.08940458451712831,0.0003070707070707068,0.07957582655698478,-0.0007090909090909096,0.0910810950579281
8209_230,-654.9999999999999,-5.23,-6.549999999999999,100.0,9.007950932370802,81.14317999999999,11.137579629344968,11.26,19.23,-19.23,132.04999999999998,-1.88,1.3204999999999998,100.0,8.761590765951125,76.76547275000001,8.860541349150175,19.53,19.53,-10.04,-147.08000000000004,-1.88,-1.4708000000000003,100.0,3.769611035637496,14.209967359999998,4.046383570547904,7.01,9.89,-9.89,655.0,0.6455494909361662,2.1797218287998934,-6.2711066666666655,5.462443002733216,0.13,8931.813859913667,3.039506621036551,17.685,-1.3752596843314204,12404.568,7.8548,30.490000000000002,-1.180682074671748,-0.0018442129637797383,366.93540894691733,0.6686916652861497,2.1111345386760463,1.5155883333333333,4.879563777632743,0.07,7812.248331595972,3.4145032859586215,10.465,6.635055483491954,7850.9193,7.205410000000001,29.57,-0.6313659681659161,0.7701849805046377,147.08,1.0973145757256488,1.2888573973068402,-1.3562116666666661,3.1478452304442084,0.25,1556.16738987671,4.50634961085952,4.1775,-2.5629664370665592,1637.3220000000001,2.9895199999999993,16.9,-0.27914441890980335,0.13290082341156986,19.206699999999998,-0.15515275642609883,0.17717382813193058,0.07770385057467862,-0.0023595959595959573,0.11688723039810543,-0.0031050505050505073,0.11776595636916003,-0.0020525252525252524,0.08314550267353744
8209_231,-586.65,-4.67,-5.866499999999999,100.0,8.185896453657351,67.00890075000001,10.070984212081758,10.0,19.23,-19.23,33.560000000000024,-2.77,0.3356000000000002,100.0,9.07014468682832,82.26752464000003,9.076351249263109,19.76,19.76,-13.53,-149.81999999999996,-2.56,-1.4981999999999998,100.0,4.406097225436588,19.41369276,4.653847440559263,7.89,10.61,-10.61,586.6500000000001,0.6804364025338343,2.0463322106146715,-5.715609999999999,5.039542189736408,0.14,7455.33051133657,3.0340880809023263,13.497499999999999,-1.3953629001376207,10142.472300000001,7.1098099999999995,29.23,-1.1059249756237575,-0.20532784904024104,427.8765998444325,0.5500145178137531,2.5649751380172465,0.2446116666666672,4.150959949146243,0.06,9395.516395994408,3.0414139587825972,11.18,27.026652821300104,8238.0152,7.350416,33.29,-0.1514566243430644,0.9903267891289584,150.42053509288405,0.9492876214159313,1.4854844024967913,-1.5045616666666668,3.3952000100372506,0.22,2532.8912726386193,4.591519969197889,4.5575,-2.9409272630066674,2165.8296000000005,3.551615999999999,18.5,-0.3777576306014665,0.4535081551300667,18.9371,-0.03111727540355068,0.16855786378401139,0.4221185948894077,-0.0029797979797979803,0.11196045295648735,0.00036363636363636454,0.10027686264905009,-0.000642424242424244,0.08407447527105266
8209_232,914.78,9.205,9.1478,100.0,3.915176006260766,15.32860316,9.950419488644686,19.91,19.91,0.57,254.1,2.79,2.541,100.0,2.687299201800946,7.221577000000001,3.698412902854412,7.06,7.06,-6.32,-49.33,-0.84,-0.4932999999999999,100.0,2.5480204296669204,6.492408109999999,2.595332926620398,14.29,14.29,-5.18,914.78,1.0157289024799319,1.4560411250914254,8.961025,2.972093148972817,0.0,1247.1934675224447,4.48860195410186,4.0649999999999995,0.42799099305415134,9901.084799999999,2.9275999999999995,19.34,0.15394583002019324,0.20522613447104213,254.10000000000002,1.2525857180217657,1.2770231224118984,2.608206666666667,2.3388843106979262,0.22,715.0815940483868,4.971856119950203,3.32,1.057575443447834,1367.8257999999998,2.1075200000000005,13.379999999999999,0.49178946397383383,-0.6791612506443183,49.99891954849806,1.3610460077029938,1.159611336613901,-0.5171799999999999,1.910541130929349,0.34,375.781994083544,4.843079782751597,2.23,-5.165255280087007,673.5753,1.724708,19.47,9.888439364701215,2.1585452357005046,14.1889,-0.24295059582561593,0.07392146658723028,-0.07113185911875718,0.0007959595959595947,0.07993579231336888,-0.0005555555555555552,0.0676605822346196,-0.0011070707070707062,0.06970879290728653
8209_233,732.7799999999999,6.59,7.327799999999999,100.0,4.619981294334425,21.34422716,8.662613924214792,19.23,19.23,-0.84,654.4300000000001,5.94,6.544300000000001,100.0,3.1860722700528936,10.151056509999998,7.278661896255382,15.4,15.4,-0.57,33.46,-0.99,0.3346,100.0,3.168472003979205,10.03921484,3.1860903941978798,9.28,9.28,-4.71,732.78,0.9083826866779345,1.4294019421398272,7.300405,3.676260384253044,0.06,2185.0421001407412,3.9412460528897744,6.827500000000001,0.6304731698919765,7504.088,3.7541799999999994,20.07,-0.39640370865175933,0.34742061730543766,654.4300000000001,1.224292471478783,1.2463085397815448,6.62417,2.809783655362796,0.02,1058.8262133892376,4.621677610879257,3.2375,0.48684691564459043,5297.8919000000005,2.382904,15.97,0.6899375754466077,0.7726329492783561,99.26656933797601,1.193582773281651,1.2677828837391247,0.4134200000000001,2.604492598369961,0.24,836.6194321634896,4.747467429043242,2.455,9.469432169692782,1015.1171999999999,2.3915319999999998,13.989999999999998,1.403469955392315,1.52007565635812,16.183100000000003,0.13177961442267894,0.0486578376944082,0.040743140432175244,0.0011737373737373746,0.0843569838508696,-0.0012161616161616158,0.07840661009429582,-0.00016363636363636217,0.07601771385078672
8209_234,894.6600000000001,8.96,8.9466,100.0,0.039069681339883,0.00152644,8.946685307978592,9.08,9.08,8.81,-75.58,-0.76,-0.7558,100.0,0.0511308126280034,0.00261436,0.7575275572545199,-0.53,0.91,-0.91,232.12,2.3,2.3212,100.0,0.0671309168714386,0.00450656,2.322170536373244,2.49,2.49,2.18,894.6600000000001,1.2506019095354646,1.279773078785517,8.946966666666667,0.032944136929576054,0.0,0.11224068345628886,4.993165397327235,0.040000000000000924,0.004366986490944381,8004.317800000001,0.030476000000000312,0.2699999999999996,1.804531819520058,0.0548143477406355,75.58,1.1448761694666094,1.4127757789250048,-0.7533366666666665,0.040322489228231596,0.0,0.18259458339974674,5.014515305886368,0.08000000000000007,-0.06765124719238355,57.3848,0.034976000000000014,0.38,4.572269729474645,0.6897731322562178,232.12,0.8612502677599214,1.725865186644508,2.323911666666667,0.0455474348384631,0.0,0.524666565708711,4.0891996316212,0.11000000000000032,0.028920781006134183,539.2475999999999,0.05367200000000008,0.31000000000000005,0.08007755917434611,0.27043529546433287,12.023600000000002,0.14430851222267824,-0.11473306757215142,0.21266390714013092,-1.6161616161616168e-05,0.000982134047374151,-3.0303030303030296e-05,0.0011766631938702765,-3.0303030303030387e-05,0.001162151830816269
8209_235,-648.8499999999999,-4.859999999999999,-6.488499999999999,100.0,9.2274914657235,85.14659875000001,11.280391438243624,10.11,19.23,-19.23,228.96,-0.995,2.2896,100.0,9.98265845554179,99.65346984,10.241862037735132,19.5,19.5,-12.3,-69.03999999999999,0.11,-0.6903999999999999,100.0,4.998151042135481,24.98151384,5.0456085856911255,12.87,12.87,-11.6,648.85,0.6991365114034898,2.0041098094367085,-6.546898333333334,5.7415204400054085,0.14,7528.721496511555,3.5623767792662235,16.97,-1.4221301480655777,12724.723100000001,8.137920000000001,29.34,-1.2928299574450421,0.0035012987772891284,522.0084615002489,0.5634211653417367,2.5025363182289984,2.538261666666667,4.9758583938931515,0.06,9243.342488749022,3.1471772436413756,17.83,4.360001072476324,10489.573800000002,8.759504,31.8,-1.2183424449318285,0.3741321554435607,130.50942395232767,0.908737430496882,1.5275706760650358,-0.5430349999999998,3.5919440566423577,0.21,1803.972988085333,4.694393789148198,7.4775,-7.239500350717673,2545.8166,4.117240000000001,24.47,-0.2432341716712001,-0.002121551471958953,21.5919,-0.06121802947197793,0.22254307141958576,0.46642362782867064,0.0006202020202020175,0.12967551576862216,-0.0022747474747474767,0.11305529025764013,-0.003171717171717171,0.09129722360765119
8209_236,710.45,5.125,7.104500000000001,100.0,9.939964222772636,98.80288875,12.217888892930729,19.95,19.95,-11.3,32.28999999999998,1.86,0.3228999999999998,100.0,8.617481104708034,74.26098059,8.623528570138792,19.15,19.15,-18.24,-13.209999999999988,-0.885,-0.1320999999999998,100.0,3.527511104163954,12.44333459,3.529983711010576,11.65,11.65,-6.4,710.4499999999999,0.882697176238424,1.4074899709755657,6.988704999999999,8.74126693541508,0.24,10779.252085938988,3.6346968750964055,20.557500000000005,1.3991082022341663,14927.680900000001,9.07215,31.25,-1.5225239109394804,0.06898252290094943,415.3628832992898,0.7523050140269861,1.6101185272862193,0.21487166666666724,6.684357313033036,0.24,8247.275036183764,3.325932956001395,13.107499999999998,26.68777053176847,7436.5245,7.176184000000001,37.39,-0.6964700704061078,-0.24329425295783702,97.65185354103627,1.2891972181538833,1.2338194564876281,-0.0583250000000002,3.3101957932563457,0.43,1425.7381476455207,4.788815922604143,4.0175,-26.703339168538662,1246.0784999999998,2.728332,18.05,0.9128537403164909,0.9023810128900287,19.6831,0.2531538934440183,-0.2733387105546633,-0.2959796325552439,0.0007737373737373743,0.1763635836949023,0.0025535353535353516,0.13031243520988148,-0.0009737373737373744,0.0914113033545717
