user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,x-axis__fft_peak,x-axis__hjorth_mobility,x-axis__hjorth_complexity,x-axis__rolling_mean,x-axis__rolling_std,x-axis__zero_crossing_rate,x-axis__spectral_energy,x-axis__spectral_entropy,x-axis__iqr,x-axis__coeff_var,x-axis__energy,x-axis_MAD,x-axis_range,x-axis_kurtosis,x-axis_skewness,y-axis__fft_peak,y-axis__hjorth_mobility,y-axis__hjorth_complexity,y-axis__rolling_mean,y-axis__rolling_std,y-axis__zero_crossing_rate,y-axis__spectral_energy,y-axis__spectral_entropy,y-axis__iqr,y-axis__coeff_var,y-axis__energy,y-axis_MAD,y-axis_range,y-axis_kurtosis,y-axis_skewness,z-axis__fft_peak,z-axis__hjorth_mobility,z-axis__hjorth_complexity,z-axis__rolling_mean,z-axis__rolling_std,z-axis__zero_crossing_rate,z-axis__spectral_energy,z-axis__spectral_entropy,z-axis__iqr,z-axis__coeff_var,z-axis__energy,z-axis_MAD,z-axis_range,z-axis_kurtosis,z-axis_skewness,sma,corr_xy,corr_xz,corr_yz,jerk_x_std,jerk_y_std,jerk_z_std
8203_268,-84.98,-0.84,-0.8498,100.0,0.0304295908615281,0.00092596,0.8503446360153040,-0.8,0.91,-0.91,376.18,3.76,3.7618,100.0,0.0247135590314304,0.0006107599999999,3.761881178346810,3.83,3.83,3.72,938.67,9.38,9.3867,100.0,0.0382898158783767,0.0014661099999999,9.38677809474582,9.47,9.47,9.3,84.98000000000000,1.3211438106838900,1.3160743628954500,-0.8483866666666670,0.0266381436911932,0.0,0.09148804304046750,4.9267071119916900,0.050000000000000000,-0.03580794405922360,72.30860000000000,0.02492000000000000,0.11000000000000000,-0.8304617842134790,-0.1680680670058360,376.18000000000000,1.3926246322314300,1.2247406023578500,3.762505000000000,0.022908680544745500,0.0,0.05156036803951510,5.011469774114350,0.03000000000000030,0.006569610035469840,1415.175,0.017719999999999900,0.11000000000000000,-0.3734270581569940,-0.27851604287694200,938.6700000000000,1.445171256628500,1.2161236840803400,9.387113333333330,0.036859888549223700,0.0,0.17183431633943700,4.933499200961050,0.049999999999998900,0.004079156240039280,8811.160300000000,0.030046000000000000,0.17000000000000000,-0.430852496905461,0.08871900402252230,13.998300000000000,0.3133412760572440,-0.04663803488759920,-0.0328233482214877,0.000808085858570076,0.0006918004764337460,0.0011122822111189700
8203_269,-129.59,-1.32,-1.2959,100.0,0.2406619828722430,0.0579181899999999,1.31805728251848,-0.61,1.84,-1.84,961.89,9.62,9.6189,100.0,0.138223695508404,0.0191057899999999,9.619893086723990,10.04,10.04,9.3,242.28,2.45,2.4228,100.0,0.2344827498985800,0.05498216,2.434120375002030,3.02,3.02,1.61,129.59000000000000,0.8578498029166900,1.4696880410302000,-1.3036566666666700,0.18431895822898600,0.0,4.544599026869080,4.455992557823400,0.32500000000000000,-0.18571030393722000,173.7275,0.192792,1.23,-0.10280838574351400,0.3320471206333450,961.89,1.2744641732264600,1.20458098698043,9.61833,0.13118225074861600,0.0,1.88148323364244,4.500612892421900,0.17000000000000000,0.014370010656977800,9254.234300000000,0.10698800000000000,0.7399999999999980,0.2444401767258390,0.3686055615241470,242.28000000000000,0.8063773125366870,1.6595838440797300,2.4229516666666700,0.15929392706514300,0.0,5.7732673276040300,4.5962790809975300,0.26000000000000000,0.09678171945624070,592.4942,0.17517600000000000,1.41,1.147306659122650,-0.5293047838692950,13.3376,0.40199711910022000,-0.12493965307278500,0.00031100482977991500,0.0041498214736832400,0.0035409721586283000,0.0038006824684250200
8203_270,-195.54,-2.225,-1.9554,100.0,4.09315218871715,16.75389484,4.536241175246310,8.54,9.72,-9.72,982.6,10.0,9.826,100.0,4.668300333097690,21.793028,10.878570862020400,19.53,19.53,0.5,104.87667896000000,-0.156634,1.0487667896000000,100.0,4.38743306113757,19.24956886596300,4.5110398629286,14.709975,14.709975,-6.3198414,195.54,1.0687439795181300,1.2901440113840000,-1.9373183333333300,3.8670741075737800,0.32,1746.0083757416700,3.896354816820870,6.077500000000000,-2.0932556963880300,2057.7484000000000,3.342384,18.260000000000000,-0.5172464064679180,0.1416134554034490,982.6000000000000,1.0782627488184800,1.466881677729940,10.014525000000000,3.7362523955504000,0.0,2101.6425070263000,4.326109336494560,6.76,0.47509671617114700,11834.330400000000,3.8895600000000000,19.03,-0.8300829356952700,-0.2780366324707570,158.0090667045430,1.2516522855646200,1.2789712493280400,1.0162345867300000,3.907463921386720,0.5,1745.7542161824200,4.3803396175382,4.2393331750000000,4.183421047124250,2034.9480644930900,3.3293578165280000,21.0298164,1.0913871545926900,1.0329291839462600,16.797450218400000,0.1862603899083600,0.5648770477186690,0.2897534369767610,0.08793136557876070,0.1011802243333310,0.11038397348060700
8203_271,-86.19,-0.84,-0.8619,100.0,0.1168990590210200,0.01366539,0.8697913542913610,-0.15,1.23,-1.23,373.6000000000000,3.76,3.736000000000000,100.0,0.160231083126839,0.025674,3.739434449218220,4.48,4.48,3.15,941.0,9.405,9.41,100.0,0.1525647403563480,0.023276,9.41123668812978,10.23,10.23,8.54,86.19,1.5325518777630600,1.1449693808551200,-0.8633650000000000,0.08497250792668870,0.0,2.2510724877161700,5.308922408883770,0.11000000000000000,-0.13562949184478500,75.65370000000000,0.07653800000000000,1.08,12.931641121061400,1.609988042495170,373.6,1.1131372557454600,1.5540971687548300,3.7379783333333300,0.07647856261485230,0.0,3.6701204571344000,5.18178534678454,0.19000000000000000,0.042888405547869100,1398.3370000000000,0.11244000000000000,1.3300000000000000,4.7995249658366900,0.16875312006572600,941.0,1.6811961060919300,1.0760366293873800,9.413378333333330,0.09245217455964280,0.0,4.322832234854630,5.1877866573564,0.08999999999999990,0.016213043608538600,8857.137600000000,0.07979999999999980,1.6900000000000000,17.363335159537600,-0.06957850129101170,14.0079,-0.5473639994960090,-0.7166376900982840,0.4212616697179950,0.0036011266928296800,0.0035851545759330000,0.005155664005698900
8203_272,-125.83,-1.23,-1.2583,100.0,0.2785464234198670,0.07758811,1.288761808869270,-0.65,1.8,-1.8,950.41,9.51,9.5041,100.0,0.1448799157923550,0.0209901899999999,9.505204206117830,9.77,9.77,9.11,294.52000000000000,2.89,2.9452000000000000,100.0,0.282487097050467,0.0797989599999999,2.95871627568444,3.68,3.68,2.53,125.83000000000000,0.7864964139939260,1.5909678064173300,-1.2561,0.20853842692618600,0.0,7.5948672837105900,4.446271040638660,0.42000000000000000,-0.22136726012864000,166.09070000000000,0.22879800000000000,1.15,-0.6350358361784180,-0.04643065687029420,950.41,0.7995019457069530,1.9649227085481100,9.501201666666670,0.09447800112663990,0.0,1.507135346735910,4.732537993754400,0.16000000000000000,0.015243938488900100,9034.890700000000,0.11308000000000000,0.6600000000000000,-0.042016984605524100,-0.4163086304504200,294.52,0.4815746830166490,2.897378654051140,2.947930000000000,0.11773012194227800,0.0,2.979735927502260,4.191030104724080,0.4000000000000000,0.0959144020950927,875.4002000000000,0.23571200000000000,1.1500000000000000,-0.5105055900555440,0.6397676630233010,13.7076,0.7124141402310720,-0.454146153137813,-0.5643825703884810,0.004403588152110370,0.0023283053965908100,0.0027344790688505600
8203_273,97.55,0.825,0.9755,100.0,1.2860718292537200,1.65398075,1.6141812165924900,4.9,4.9,-1.84,915.5000000000000,9.72,9.155000000000010,100.0,4.326701399449700,18.720345,10.125925636701100,18.54,18.54,0.19,285.15559877,2.2201166,2.8515559877,100.0,3.3594423989788700,11.285853232056900,4.406498018046150,15.935807,15.935807,-2.0294318,97.55000000000000,1.2627714682678000,1.25807932643498,1.0055266666666700,1.146134332068010,0.23,209.82375478369000,4.927369889721440,1.6200000000000000,1.3183719418285200,260.5581000000000,0.9946700000000000,6.74,0.8159674823960430,0.6480645588990260,915.5,1.0172339413095500,1.6120413778051500,9.125140000000000,2.9957788238970000,0.0,1904.0363899899900,4.226921151582090,3.6500000000000000,0.4726052866684540,10253.437,3.2676,18.350000000000000,-0.2837641749008670,-0.4381419867016210,285.15559877,1.1987644025234900,1.3099429224346600,2.842559749833330,2.5025575950185200,0.12,866.6095206997090,4.899134065453510,1.6412519,1.1781085181106800,1941.7224783044600,2.0850790846420000,17.9652388,5.238659177873640,2.1232653284435300,13.467322443700000,0.40689304334048300,0.21928451889167200,0.18975300435602800,0.032643905040172600,0.0884688055656249,0.08094936048546830
8203_274,-114.95,-1.14,-1.1495,100.0,0.2502733505589440,0.0626367499999999,1.176429768409490,-0.72,1.92,-1.92,943.7,9.47,9.437,100.0,0.0994333947926951,0.0098869999999999,9.437523827784490,9.66,9.66,9.08,310.23,3.11,3.1023,100.0,0.1974733146528920,0.0389957099999999,3.1085786140935900,3.64,3.64,2.68,114.95,0.7067687639366500,2.1042656389502000,-1.1389616666666700,0.12933829846779400,0.0,7.4825890754825500,3.706109537191820,0.3800000000000000,-0.2177236629481900,138.3987,0.20605000000000000,1.2,-0.34866000111177,-0.3194262856880030,943.7,1.034489196289070,1.583601304000390,9.438978333333340,0.06610315276715490,0.0,1.4258582267168900,4.503951231423830,0.129999999999999,0.010536547079866000,8906.685600000000,0.07852000000000000,0.5800000000000000,1.3842177094748100,-0.8338436467340460,310.23,0.7874499598625630,1.8245545022723000,3.0956966666666700,0.12210324311919000,0.0,4.479181298054730,4.311025331222690,0.25,0.06365384219865640,966.3261,0.15822400000000000,0.96,-0.04785275939135670,0.18454473664250600,13.688800000000000,0.5733653511350190,-0.6946083927859000,-0.40544541736971800,0.003555505050146340,0.0020676173055752000,0.0031256631986809800
8203_275,-92.32,-0.93,-0.9232,100.0,2.166676201004660,4.694485760000000,2.355161140983780,4.63,6.51,-6.51,946.42,9.0,9.4642,100.0,3.6364579414589700,13.22382636,10.138782372652100,19.0,19.0,1.12,259.903474632,2.4108015,2.59903474632,100.0,3.6171429797599000,13.083723336026400,4.454066114081040,12.258313,12.258313,-5.8567495,92.32000000000000,1.1793456556413900,1.3171691846966300,-0.936095,1.8956379891175500,0.25,604.3076201997540,4.8256220918395900,2.48,-2.3469196284712600,554.6784000000000,1.6698,11.14,0.026812083036112300,0.07207677532318140,946.4200000000000,1.1290047805502300,1.449097512741450,9.463548333333330,2.942940057820150,0.0,1443.862040271680,4.667336787002390,4.000000000000000,0.38423299818885600,10279.490800000000,2.785336000000000,17.88,0.3991034049885510,0.6007083048339870,259.903474632,1.2230675242138500,1.2973553780398500,2.6203642118866700,3.059236824425150,0.28,1677.4421845597800,5.299589545514370,4.3074350825,1.3917255184377400,1983.8704948605000,2.719689239238400,18.1150625,0.44657675245589700,0.39108916083487700,14.797782413480000,-0.0883512102197588,0.09813506146084480,0.2067282743556320,0.05136264484606590,0.08252523091378620,0.0889259352995222
8203_276,-210.68000000000000,-1.65,-2.1068,100.0,3.9905360241451300,15.92437776,4.512536315643340,8.28,10.11,-10.11,981.13,10.515,9.8113,100.0,4.95116605558731,24.51404531,10.989797677846500,18.12,18.12,0.42,111.61874925800000,0.074911912,1.1161874925800000,100.0,4.885756166503110,23.870613318523200,5.011635245817000,16.126492,16.126492,-9.575105,210.68,1.0699201574184700,1.30879865805254,-2.126686666666670,3.687226946725200,0.34,1723.2080642103900,3.81400907932509,4.8275,-1.8941219024801300,2036.2984,3.17728,18.39,-0.17317110515871200,0.03889098081498590,981.1300000000000,1.127911527423670,1.4255486242605300,9.933915000000000,4.022859453232870,0.0,2417.249317395300,4.316823957161320,9.01,0.5046391462484390,12077.565300000000,4.257448,17.7,-1.0832084905644200,-0.41322098224400000,170.32875574180800,1.305617904933710,1.2623918909203300,1.0252580483580000,4.425823369398210,0.48,2392.6910934565300,4.4908349661518600,5.2540491000000000,4.377182327325660,2511.648783711520,3.7396435483812000,25.701597,0.6698757157033530,0.5553686452868390,17.02488196698,0.11436911477365900,0.574779858626996,0.3274690248017670,0.0858212146356756,0.11225220601543200,0.1282210961269910
8203_277,511.53,4.41,5.1153,100.0,9.988487218292870,99.76987691000000,11.22212863052280,19.53,19.53,-15.94,847.37,8.5,8.473700000000000,100.0,8.45906598331045,71.55579731,11.973278122552700,19.57,19.57,-5.63,-88.763803394,-1.1441092,-0.8876380339400000,100.0,3.881901459170590,15.069158938710700,3.982092442172530,11.372991,11.372991,-8.19945,511.53,1.1748443056800900,1.2111782717105300,5.065511666666670,9.661134090133590,0.3,10166.622802779200,4.699861134807650,17.3475,1.9526688988510700,12593.617100000000,8.586006000000000,35.47,-1.010963510159550,-0.24601030550388700,847.3700000000000,1.0519289778425500,1.4236302178339900,8.527360000000000,7.741302511613790,0.23,8263.183099614300,4.148762395001770,17.3425,0.9982730074596040,14335.938900000000,7.839426,25.2,-1.577129813420400,0.026247148568546300,104.19930820220600,1.5818026614129800,1.1100889952352400,-0.8956399888066660,3.8214503953142000,0.41,1529.625400615130,4.874376873210970,4.607082675,-4.3732932915682,1585.7060218007600,3.0030524186296000,19.572441,0.9866452832407570,0.8993447197570630,21.85822869914,0.4623521880009330,0.24419362134823500,0.11680879749619600,0.23588069841188200,0.1788632959465800,0.12342672377858300
8203_278,-478.18000000000000,-4.79,-4.7818000000000000,100.0,0.0524858076054852,0.00275476,4.782088037667230,-4.67,4.94,-4.94,315.19000000000000,3.15,3.1519000000000000,100.0,0.0408826369012567,0.0016713899999999,3.152165128923290,3.26,3.26,2.98,814.49,8.16,8.1449,100.0,0.036290356845862,0.00131699,8.14498084712297,8.24,8.24,8.05,478.18,1.2345415517242400,1.2156272419815000,-4.782691666666670,0.049292307680272200,0.0,0.3870679628969180,4.726796625446840,0.07000000000000030,-0.010976161195676400,2286.8366000000000,0.040004,0.27000000000000000,0.824673773208445,-0.15477635756802500,315.19000000000000,1.1420506431026700,1.3036068902484100,3.1527800000000000,0.034115066187006600,0.0,0.2017819559440150,5.041842423702190,0.020000000000000000,0.012970791237430400,993.6145,0.027966000000000100,0.2800000000000000,2.79451417999468,-0.6908123560219250,814.49,1.3209420745140400,1.2599957311021600,8.144973333333340,0.0324818791686136,0.0,0.10288017270681500,5.098421437090170,0.040000000000000900,0.004455592683257260,6634.0713,0.030210000000000300,0.1900000000000000,0.011703359124918000,0.09106989632020720,16.0786,0.16843463420363400,0.502339260366291,-0.0056010685174584500,0.001302446036107350,0.0009385050644206830,0.0009635791864111910
8203_279,15.060000000000000,0.1150000000000000,0.1506,100.0,0.439444695041367,0.19311164,0.4645341752766960,0.95,0.95,-0.46,412.7700000000000,4.14,4.127700000000000,100.0,0.4405016572046010,0.1940417100000000,4.151138277629400,4.9,4.9,3.53,916.12,9.11,9.1612,100.0,0.2788558050319200,0.07776056,9.165443033481800,9.51,9.51,8.69,25.967514253015700,0.2417106301181150,4.2372043880155700,0.1612633333333330,0.10045000266704100,0.02,21.33326151652410,2.2660706627265400,0.84,2.9179594624260800,21.579200000000000,0.40562400000000000,1.41,-1.55676319792416,0.21155055268456500,412.77,0.16757178444193200,6.759105923898610,4.140640000000000,0.06790181849875960,0.0,21.09892617077450,1.9993367287316700,0.9600000000000000,0.10671842847217600,1723.1949000000000,0.410546,1.3700000000000000,-1.6316633679779500,0.05297377196451740,916.12,0.2918857706463990,4.860765288751050,9.151703333333330,0.06992739308389270,0.0,8.308629802781920,2.399159765807160,0.5399999999999990,0.030438785861232100,8400.534600000000,0.26327200000000000,0.8200000000000000,-1.6728499434209300,-0.06349662368464460,13.696900000000000,0.9628376860291380,-0.972735941412741,-0.9674916979039460,0.002135039109903200,0.0014836922592406400,0.0016360493525350100
8203_280,295.97,2.165,2.9597,100.0,4.861259601173340,23.631844910000000,5.691367937499740,17.67,17.67,-5.41,973.51,9.81,9.7351,100.0,4.126699527467440,17.02964899,10.57363802104080,18.28,18.28,2.96,26.96828788,-0.46309182,0.2696828788,100.0,3.600318312107260,12.962291948494900,3.610404520772260,10.732834,10.732834,-5.8976107,295.97000000000000,1.110820448480120,1.2884793690408700,2.9805100000000000,4.573135740608380,0.31,2331.957556093260,3.8366983699858100,7.1375,1.64248390079175,3239.1669000000000,3.856658,23.080000000000000,0.6165449063868860,0.8058928964137680,973.51,1.2561818166113700,1.380882655425370,9.712895000000000,3.470354767964090,0.0,1547.66021633223,4.273847404367550,6.370000000000000,0.42389903827053000,11180.182100000000,3.391798,15.32,-0.8725872174120060,0.20592820380668000,156.1972031387920,1.0712164607558700,1.3948544093581500,0.2554269123433330,3.0338519487500200,0.35,1279.7522571470500,4.1762957626919600,3.85796335,13.35019237456780,1303.5020803612700,2.745971059208,16.6304447,0.7688735314139910,1.0607077972021600,16.7364217986,0.34922463000501500,0.7039530642175990,0.1380628925806760,0.10854375681801800,0.10419997973100200,0.07752295648095310
8203_281,159.3,1.52,1.5930000000000000,100.0,1.549468618591550,2.400853,2.222274060506490,7.08,7.08,-2.68,905.05,9.32,9.0505,100.0,3.974115090180450,15.79359075,9.884591089164990,18.96,18.96,0.34,296.02463875000000,2.3018389,2.9602463875,100.0,3.082283349318660,9.50047064548705,4.2735850664511,17.311462,17.311462,-3.568531,159.3,1.4403846454070400,1.1710046782657100,1.6110916666666700,1.3815648594497500,0.2,206.17205792557600,5.115129421806930,1.93,0.9726733324491830,493.8502,1.2013800000000000,9.76,1.1752599972249300,0.6790768009409370,905.0500000000000,1.0569574180738100,1.5852586793901000,9.018463333333330,2.712638251416690,0.0,1469.2039642597300,4.006773992333750,4.210000000000000,0.43910447933047400,9770.514100000000,3.024440000000000,18.62,-0.19737139940661900,-0.23185123902879700,296.02463875,1.2077432746618200,1.3258597746550900,2.8948119693500000,2.330810906709490,0.11,916.0477732468650,4.552361658661910,2.2405472,1.0412252717658800,1826.3529320193900,2.0352776677500000,20.879993,5.132076794694410,1.7902454173087100,13.961803063700000,0.5067781377779060,0.11106995871628900,0.0673229389776353,0.04486148387464640,0.08443263147764000,0.07482719022849130
8203_282,-203.01,-1.97,-2.0301,100.0,0.7753018702415210,0.60109299,2.1731081427301300,-0.95,3.83,-3.83,371.77,3.93,3.7177,100.0,0.5156779130426280,0.26592371,3.7532941531406800,4.4,4.4,2.68,913.89,9.13,9.1389,100.0,0.093764545538279,0.00879179,9.139380996544570,9.51,9.51,8.92,203.01,0.23204904664651300,6.915640315303930,-2.04919,0.1381630919172200,0.0,52.52429279687190,1.599180685508950,1.5700000000000000,-0.38190329059727200,472.23990000000000,0.679306,2.88,-1.2767408453076700,-0.3028916820436230,371.77000000000000,0.2321030031255390,6.571078011691460,3.7109633333333300,0.09038435218796410,0.0,22.963095348889500,1.6973293337544500,1.0300000000000000,0.13870885575560900,1408.7217,0.47302200000000000,1.7200000000000000,-1.4781197173357200,-0.38246341403030700,913.8900000000000,1.3530432979459100,1.2733802866188400,9.138391666666670,0.07673808483212510,0.0,0.7468026557826550,4.888864441767830,0.10999999999999900,0.01025993779757730,8352.828500000000,0.07350000000000020,0.5900000000000000,1.4160229439689900,0.5272274131067460,14.886700000000000,0.9413758736284120,-0.025367480678845300,0.048094294414248600,0.0036162349747087700,0.0024058663806467700,0.0025501319859170800
8203_283,61.2,0.515,0.612,100.0,1.4191011239513600,2.0138480000000000,1.5454423315025400,4.86,4.86,-2.72,894.4100000000000,9.34,8.9441,100.0,3.622609858927680,13.12330219,9.6498822272606,16.17,16.17,0.69,321.004356006,2.621917,3.2100435600600000,100.0,2.724254708787840,7.421563718352700,4.210218922554430,16.126492,16.126492,-2.1111538,61.2,1.255837434965600,1.2426889305455800,0.619555,1.298251401258040,0.39,268.44161574435900,4.638745184208540,1.6275000000000000,2.3187926861950300,238.83920000000000,1.0586000000000000,7.58,0.9990773137898500,0.5588234480150580,894.4100000000000,0.9039514478518170,1.7678731525320700,8.984508333333340,2.309163868701720,0.0,1088.8845384280300,3.9491027595555700,4.862500000000000,0.40502787971150500,9312.022700000000,2.7980340000000000,15.480000000000000,-0.3755222905022660,-0.49158066707324400,321.004356006,1.0879903143556400,1.4075709092984300,3.1789437655120000,2.06674201712932,0.07,743.1039367147390,4.987402451054630,2.20990145,0.8486659628808640,1772.5943375835400,1.9151516471532000,18.2376458,4.4879508759113300,1.6225921922769600,13.405413585340000,0.21808278018824200,0.1199066264850610,-0.002691911779292790,0.03582276646042110,0.0658232076384144,0.05957787579197400
8203_284,40.46,0.08,0.4046000000000000,100.0,0.4387924794250690,0.19253884,0.596858442178713,1.14,1.14,-0.08,449.86,4.21,4.4986,100.0,0.4014100646471140,0.1611300400000000,4.516473402999290,5.09,5.09,4.06,894.27,9.11,8.9427,100.0,0.2659280165759150,0.0707177100000001,8.946653061340870,9.28,9.28,8.54,40.46,0.15426938229185200,8.59242927679565,0.3895133333333330,0.0613669533586062,0.03,16.920965856198200,1.6545228969338700,0.85,1.0845093411395700,35.624,0.420044,1.22,-1.6498195669160700,0.3927876635525290,449.86,0.11754114853838000,11.531479772130100,4.484461666666670,0.04347420200291110,0.0,13.746249691987100,1.4457070669808700,0.8000000000000010,0.08922999703176850,2039.8532,0.38520400000000000,1.0300000000000000,-1.756648781957650,0.3157040079281630,894.27,0.21947787147034400,7.427161381510310,8.95378,0.04696702699228000,0.0,5.748778865895250,1.6993260408772700,0.5700000000000000,0.029736882214086900,8004.2601,0.25332200000000000,0.7400000000000000,-1.7000991618504800,-0.31884188087223100,13.854700000000000,0.9891999331008410,-0.9853129260098130,-0.9865947212907620,0.001360578689367970,0.0009482863573892920,0.0011731304607984900
8203_285,296.04,2.6950000000000000,2.9604000000000000,100.0,5.151551013044520,26.53847784,5.941586151862140,18.16,18.16,-5.75,979.2700000000000,9.81,9.792700000000000,100.0,4.060219170192660,16.48537971,10.601054334357500,18.7,18.7,2.87,24.61196903,-0.626535975,0.2461196903,100.0,3.593753108595070,12.915061405536800,3.6021710547238200,10.882658,10.882658,-7.504812,296.04000000000000,1.0538057644796600,1.295690001415750,3.046035,4.812717622194710,0.27,2418.710810665620,3.6747416562686700,7.2875,1.7401536998529000,3530.2446,4.050816,23.91,0.44819759637330300,0.6977188046657280,979.27,1.2660956756760000,1.3791335411009100,9.801103333333330,3.5211579155356900,0.0,1654.2874018623300,4.385990860951250,6.250000000000000,0.4146169258930290,11238.2353,3.3497,15.830000000000000,-0.7928933555308430,0.11894922095129000,149.94717482554600,1.1091078134077700,1.4168302885593600,0.2626593323233330,3.021579554627780,0.34,1124.2744001651300,4.178411749118160,3.99757205,14.601648101436300,1297.5636307490100,2.7557613865720000,18.38747,0.9640571716506910,0.9728014655802400,17.108423579100000,0.3394965210164550,0.7602576142752280,0.12002024046109100,0.10912152937269300,0.10333045690478,0.08011875542561290
8203_286,312.94000000000000,2.3150000000000000,3.1294000000000000,100.0,4.741673928055370,22.48347164000000,5.6812512706269200,17.67,17.67,-5.94,996.87,9.765,9.968700000000000,100.0,3.881871882223830,15.068929310000000,10.69784599814370,18.35,18.35,2.64,10.501286540000000,-0.6537767,0.1050128654,100.0,3.460905568217140,11.977867352116400,3.4624983832510200,11.141444,11.141444,-6.238119,312.94000000000000,1.066258325905590,1.2877102082080400,2.9223983333333300,4.421935304109360,0.25,2255.996876862030,3.869156089144880,6.1900000000000000,1.5152022522066100,3227.6616,3.8281640000000000,23.610000000000000,0.1291203478205190,0.4705445234961560,996.8700000000000,1.219319344846720,1.3634237926998700,9.928758333333330,3.427360626217250,0.0,1633.1456024212700,4.231519696661290,5.762500000000000,0.3894060290934460,11444.3909,3.1444480000000000,15.71,-0.6284132705070270,0.10506037736201700,136.16326226478000,1.1290114196176400,1.3681338223157000,0.007402643933333460,2.9561261680232400,0.4,1285.9058513328000,4.3566324525273800,4.0588636,32.95696727286080,1198.8895054015900,2.6437149280960000,17.379563,1.0149796231724300,1.0430291023538000,17.006211840400000,0.2770151650850580,0.6595688632377060,0.11451825118476900,0.10162608554468900,0.0951416693527062,0.07854156061621860
8203_287,-128.05000000000000,-1.31,-1.2805000000000000,100.0,0.6173141420703080,0.3810767500000000,1.4215333270803000,0.23,4.02,-4.02,359.28,3.43,3.5928000000000000,100.0,0.7617796006720050,0.58030816,3.672672051790090,7.08,7.08,2.15,940.15,9.43,9.4015,100.0,0.5267606192569830,0.2774767500000000,9.416245483206140,10.88,10.88,6.63,128.05,0.7192063474777720,1.8975392706544200,-1.2615083333333300,0.2859992653254860,0.02,42.64969448950830,3.698176401564140,0.7300000000000000,-0.4820883577276910,202.07570000000000,0.44848000000000000,4.25,3.6619859917933700,-1.1072866494948400,359.28000000000000,0.5725327532821650,1.9163811385520900,3.589093333333330,0.3349327809245440,0.0,52.02283261430450,3.9661474918832400,0.7050000000000000,0.2120295036383890,1348.852,0.5166800000000000,4.93,5.9934426722555700,1.9272718994762300,940.15,0.7078310961249710,1.933426943935860,9.404296666666670,0.24914986912985800,0.0,18.555095695066600,4.138159159981150,0.27999999999999900,0.05602942288538880,8866.567900000000,0.2842100000000000,4.250000000000000,13.020606343384800,-2.7607784599936400,14.2824,0.0069629963348045,0.007847270035510790,-0.7926828440999000,0.008924236879260620,0.008766818838069870,0.007494718066616760
8203_288,324.12,2.755,3.2412,100.0,5.205933783674170,27.10174656,6.132464757338600,16.74,16.74,-5.9,972.18,9.445,9.7218,100.0,4.448581657112750,19.78987876,10.691270925385800,18.92,18.92,0.69,52.92867557,-0.6129156250000000,0.5292867557,100.0,3.755572311558480,14.104323387344700,3.7926861005235,12.789507,12.789507,-6.782933,324.12,1.0906524535487200,1.3091037389836900,3.280996666666670,4.906648963413170,0.32,2681.2518306262600,4.139317412771210,7.4675,1.6061748067611300,3760.7124,4.280768,22.64,-0.2630039657386340,0.45128069966188100,972.1800000000000,1.216594455687530,1.40414657059064,9.840116666666670,3.7575882250913400,0.0,1724.0236833005400,4.72840415580952,5.8525,0.45758827142224200,11430.3274,3.6189440000000000,18.23,-0.7223606389951330,0.08717268051136450,132.88167395450400,1.0721326693581500,1.430943934632620,0.519166841116667,3.1888377488607600,0.38,1296.1535496971100,4.4362136462074400,4.086104325000000,7.095534265903950,1438.446785710420,2.9130491741260000,19.57244,0.6956569239066430,1.0441395879980000,17.317774034700000,0.29322261429741100,0.7080575360326110,0.11205526586319900,0.11412936723768700,0.10878764547961800,0.0809351264515191
8203_289,-138.76000000000000,-1.355,-1.3876000000000000,100.0,1.7300127860799200,2.9929442400000000,2.2177416441055500,1.84,9.28,-9.28,966.87,9.28,9.6687,100.0,3.065232994406790,9.395653310000000,10.142948930168200,19.0,19.0,2.37,220.867557586,1.7434045,2.20867557586,100.0,2.916336025147200,8.505015811571380,3.658314312763720,10.923519,10.923519,-7.5865335,138.76,1.1543706648526900,1.3643946427966500,-1.5078800000000000,1.4096344334250400,0.19,188.3139433140460,4.526563428505930,2.0875000000000000,-1.2467662050158000,491.8378,1.306352,11.12,3.2343292458800500,-1.0559567865737400,966.87,1.0543962267828200,1.5531545547066300,9.738080000000000,2.0229743021077100,0.0,434.963067977097,4.930501319972370,2.297500000000000,0.3170263835269260,10287.941300000000,2.094492,16.63,1.5694496915157400,0.717110471978134,220.867557586,1.1977028881285200,1.3239752306698100,2.3037728463833300,2.115131014102520,0.25,491.9889407702160,5.0554900215502,3.210997,1.3204003598453600,1338.326361097190,2.1373812222776000,18.5100525,1.743704641928980,0.3512297191185990,14.10977305914,-0.16233271123416600,-0.011831283804643100,0.38653724137562400,0.040142208285444900,0.06496496333074660,0.07020993337461820
